App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Sentiment,Device,Language,OS Version,Reply URL,Topics,Custom Topics,Tags
Reflectly - Journal & AI Diary,iOS,1241229134,6917144038,USA,3.20.0,5,2021-01-26,graycynhoy2,This app is so good,The app is oh my gosh,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2153510330/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6917122260,USA,3.20.0,5,2021-01-26,MCR KILLJOY,It’s okay,It’s okay but the fact I have to pay makes me a little upset,,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2153510345/reply,"[""Pricing"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6916930587,USA,3.20.0,5,2021-01-26,person2395,Amazing,It’s an awesome app,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2153510366/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6916379830,USA,3.20.0,3,2021-01-26,nerdy nuggiez,Eh,It’s a nice app but in a few days you need premium to do literally everything.,,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2153510389/reply,"[""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6916795311,Canada,3.20.0,5,2021-01-26,fudbone,Needed this,I wanted to have more control over my moods; I am happy to let this program guide me.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2153510626/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6917039864,Germany,3.20.0,5,2021-01-26,dripgloss,Its nice,And cute :),,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2153510902/reply,"[""Design & UX""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6917306444,United Kingdom,3.20.0,1,2021-01-26,hahsisha,Im really frustrated,"I’m really frustrated right now and I’m in the middle of a mental breakdown, Reflectly was the only thing that helped me through my breakdowns and anxiety because I could write my feelings and now I can’t even do that because I have to pay for it and I can’t pay for it I’m only a kid and I won’t be allowed to use money on this, I’m so upset right now I can’t believe this, I’m literally in the middle of a breakdown and just when I was about to write in Reflectly it says I reached my limit. I actually hate life. Or maybe it hates me because of all this it’s putting me through.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2153511144/reply,"[""Design & UX"", ""Dissatisfied users"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6917058954,United Kingdom,3.20.0,2,2021-01-26,bellebruff,:(,"This app is terrible to be honest it keeps having pop ups for premium and I CANNOT go onto voice note,self check in because I have to pay",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2153511153/reply,"[""Dissatisfied users"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6916409139,United Kingdom,3.20.0,5,2021-01-26,localhero94😜,Really amazing,I’ve struggled with depression and anxiety and this soo has actually helped me,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2153511163/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6916361082,United Kingdom,3.20.0,3,2021-01-26,Maliyah😋,Goodish,"I used to love this app and it honestly really helped me. However, I recently realised that you need to pay to write anything now and so it’s pretty much useless. Not happy with the changes and so it’s not really an app I will be using much anymore. But it does have a few good features that you can use for free.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2153511190/reply,"[""Pricing"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6917075204,Denmark,3.20.0,2,2021-01-26,L4ur422,Suddenly needs paying for eveything...,"I’ve been using this everyday, to write for free. It had some extra features that needed to be paid for. But since I don’t have the money for that, I prioritized just to write and add pictures. 

Then I update the app today, excited to see what’s new, and now suddenly everything costs money? I can’t even write anymore without paying... 
That really ruined the whole app, since it’s now unusable for me. Sadly. I was so happy about it before this update, since I could actually write something.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2153512591/reply,"[""Bugs"", ""Camera & Photos"", ""Feature Requests"", ""Frequency"", ""Payment"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6912327860,USA,3.20.0,5,2021-01-25,Cadi Bach,Yes,I love the app because I don’t talk abt my feelings that much and this helps me do that.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202322/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6912292561,USA,3.20.0,5,2021-01-25,angela gonzalez🖤,Love it!,"Just got it, it seems like I’ll actually use this app to help🖤",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202341/reply,"[""Satisfied users"", ""Customer Support""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6911938952,USA,3.20.0,5,2021-01-25,Nelly nelsonnnn heyy,Great app,i love this app!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202355/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6911810626,USA,3.20.0,5,2021-01-25,BelieveMore,Great app for keeping track of daily feelings,"When keeping track of daily feelings, when I journal what I’m feeling and possibly why I’m feeling things I can find a correlation between the two and work to rectify these feelings and thoughts in the days ahead and have a different outcome in the future!! Love the tools available!!",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202371/reply,"[""Frequency"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6911573399,USA,3.20.0,5,2021-01-25,patiencee🤩,<3,love it deeply ! HIGHLY RECOMMEND,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202383/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6911047630,USA,3.20.0,1,2021-01-25,LittleBearFeet,Subscription Base App,Yet another subscription base application with no trial or idea of how it works.,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202402/reply,"[""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6910570733,USA,3.20.0,1,2021-01-25,Devout_Critic,Horrible,"This app used to be such a great and calming app. It used to help me with calming down and give me motivation. I went on for the first time in a while after having a horrible day and found that almost everything in the app costs money now. I thought they were an empathetic, helpful company, but they are nothing but money-sucking leeches. Don’t download unless you want to be disappointed.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202414/reply,"[""Design & UX"", ""Dissatisfied users"", ""Pricing"", ""Customer Support"", ""Update""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6910415211,USA,3.20.0,5,2021-01-25,Awsume person,Great app,This app has helped so much to get my life together,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202436/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6910230514,USA,3.20.0,5,2021-01-25,kesha b 👑,Awesome app,Helps me so much def recommend,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202449/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6910028334,USA,3.20.0,5,2021-01-25,nonbinary person,e,perfect just perfect,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202468/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6909995287,USA,3.20.0,1,2021-01-25,Tald1232016,Terrible,"This app is trash, won’t even let me write any more reflections unless I pay their stupid monthly fee and no one wants to pay for that lol. I’ll just find a better app and delete this one xx",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202492/reply,"[""Dissatisfied users"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6909955760,USA,3.20.0,5,2021-01-25,klbnchdh,Reflectly,I love this,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202529/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6909843719,USA,3.20.0,1,2021-01-25,cubbynette,No,It does not let you do everything you need to do for your mental health like it’s an app for people’s mental health like you can’t pay for your mental health to disappear like make it free,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202543/reply,"[""Feature Requests"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6909799489,USA,3.20.0,5,2021-01-25,bOsSlAdY211,It told me so,It told me so,,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202560/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6911227282,Australia,3.20.0,5,2021-01-25,EXTRA ANNOYED!!!!!!!!!!,Thank you!!! ❤️,Reflect l’y has given me a great new view of life with it’s beautiful quotes and calming colours . Thank you for improving my day 🙏,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202868/reply,"[""Design & UX"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6910725315,Canada,3.20.0,5,2021-01-25,Xx~AlexPurpleGirl~xX,Great,Its so good! Ive been having Family problems and this helps me document my feelings like a diary!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202940/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6909874880,Canada,3.20.0,5,2021-01-25,dancerkam,Reflectly,This game is amazing it helps with my emotions and whenever I’m down I can just go in my phone onto Reflectly I love this game I 100% recommend getting it,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202998/reply,"[""Gaming"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6911415924,United Kingdom,3.20.0,5,2021-01-25,Alexi0823,Very good,It’s a really good app,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150203253/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6911410722,United Kingdom,3.20.0,5,2021-01-25,bellebruff,:),This is an AMAZING APP GET IT,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150203271/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6911217821,United Kingdom,3.20.0,4,2021-01-25,islapa,I am a better person,"i loved this app so much, it made me see the world differently and now i feel much more better about myself",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150203281/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6909902662,United Kingdom,3.20.0,5,2021-01-25,Lilyinkz,Pog,Pog app pog,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150203288/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6911792998,Netherlands,3.20.0,5,2021-01-25,naomi weeteling,Great,Amazing and It all for a good price,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150203547/reply,"[""Pricing"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6912147674,Norway,3.20.0,5,2021-01-25,potet04,Bra,Bra til nå forstår alt,,,positive,,Norwegian,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150206512/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6913418859,USA,3.20.0,5,2021-01-25,star456446,Reflectively,I love this up it helps me so much,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151883939/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6912819889,USA,3.20.0,5,2021-01-25,Alteheaybag,Wow,I’m so impressed it’s amazing,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151883980/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6912803702,USA,3.20.0,1,2021-01-25,Tricky tock,amazing app while it lasts.,"helps me reflect at the end of each day, but I have to delete mood check-ins because it only lets me write 5, otherwise I have to pay $100 per year. Scam to steal your money.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151884013/reply,"[""Privacy"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6912768003,USA,3.20.0,1,2021-01-25,I died in laufter,nope just no,It wont let me click no thanks on new year new me offer,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151884031/reply,"[""Bugs""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6912676285,USA,3.20.0,4,2021-01-25,wow OSA who of rp,This is amazing,This helped me calm down and focus more setting goals for myself is really helping me out you should try it,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151884043/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6912667800,USA,3.20.0,5,2021-01-25,erikagon28,Amazing,I love this app. It’s like talking to a person!...,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151884069/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6912470978,USA,3.20.0,5,2021-01-25,:))) boo ho,perfect,has helped me a lot with my break up!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151884156/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6913481494,Australia,3.20.0,5,2021-01-25,julesy lake,Amazing,Awesome,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151884355/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6913437665,United Kingdom,3.20.0,5,2021-01-25,SATISFYEDGAMER,GREAT I TOTALLY RECOMMEND,I TOTALLY RECOMMEND TO EVERYONE IT REALLY HELPS GREAT APP!!!!!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151885158/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6913417200,United Kingdom,3.20.0,3,2021-01-25,Homophobic game,♡,"overall , reflectly is a great app and i would recommend it to anyone but there is one small problem with the app . the problem is that every time i go on to do my mood check in , it pops up with an offer , and this is continuously happening which is stopping me from doing anything on the app . at the top of the offer , it says that the offer ends in a certain amount of time , but every time that it ends , the same exact offer just comes back but with longer time . this might just be a problem i’m having since , from what i’ve seen , no one has had to send through a complaint about this . but if the app could somehow fix that , it would be great .",,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151885192/reply,"[""Bugs"", ""Frequency""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6913387213,United Kingdom,3.20.0,3,2021-01-25,niamh🥳,Subscription,I don’t want to pay fifty bucks a year just to spill my feelings but other than that a pretty good app,,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151885224/reply,"[""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6913196339,United Kingdom,3.20.0,5,2021-01-25,OOP ITS ME!,Apdalutly amazing!,"I struggle with bad days sometimes and this is great comfort to me.
I get to track how my day has been and it’s all completely personal. It’s like Reflectly is a little personal friend that’s always there for you to listen and look out for you. My positive quote for today was 
‘Positive things happens to positive people.’- unknown 
This has a lot of meaning to me and it made me smile. 
Thanks a lot❤️",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151885250/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6913176912,United Kingdom,3.20.0,5,2021-01-25,HG_103,Great App!,"It is such a great app, I totally recommend, however, it asks you a lot of times if you want to buy the premium. Apart from that, great!",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151885345/reply,"[""Pricing"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6912908664,United Kingdom,3.20.0,3,2021-01-25,moo and bluey,Too many ads.,"At first, I loved reflectly. I would check in daily and always look at some last reflections. When they added he quotes update where you can look at quotes from various people, i was amazed. I used reflectly for hours on end. Now, everything is about reflectly premium: Certain quotes need reflectly premium, Mood check-ins require reflectly premium, mood boosts need reflectly premium, reflectly premium ads pop up all of the time and a lot more! I would definitely use if there were a cut down on ads.",,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151885382/reply,"[""Advertising"", ""Frequency"", ""Pricing"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6912837415,United Kingdom,3.20.0,5,2021-01-25,Rosie-jane2008,I’m in love,I love this app it has really helped me during lockdown to make me feel better about my mental health 10/10 recommend!!!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151885423/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6912481254,United Kingdom,3.20.0,1,2021-01-25,reviews by carys,can no longer journal,"i’ve been using this app for a number of years, however i can no longer add any new entries without upgrading to a subscription. this is a huge shame because i’ve stored so many entires from different points in the last few years, and now i can no longer do that. i wouldn’t mind adverts being shown in the app if it meant i could keep using it for free. guess i’ll be going back to buying an actual notebook and doing it myself from this point forward.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151885459/reply,"[""Advertising"", ""Gaming"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6913164659,Netherlands,3.20.0,5,2021-01-25,lolololl cool svpjjdi,Hey!,It really helped me get far! Tysm!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151885707/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6913300951,Czech Republic,3.20.0,4,2021-01-25,nelaaaa jeeej,amazing,"idk what to say , it is just amazing",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151887146/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6913498082,Finland,3.20.0,2,2021-01-25,Vipe :-),Needs work,"At first the app seemed promising but after using it one day, I was practically forced to get the premium. The ads wouldn’t leave me alone. 
I got annoyed and deleted the app. So much for mindfulness.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2151887640/reply,"[""Advertising"", ""Dissatisfied users"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6908418424,USA,3.20.0,1,2021-01-24,no nucknames so hdhd,Bad app,You have to pay for more than 1 or 2 of journaling! Do not download it doesn’t help!,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148686811/reply,"[""Dissatisfied users"", ""Pricing"", ""Customer Support""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6908245148,USA,3.20.0,5,2021-01-24,steph19053,Great app,Would highly recommend,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148686833/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6908124364,USA,3.20.0,5,2021-01-24,hannieleb,Please respond back to me refectly!!!!,So I was looking through the reviews and saw reflectly responding back to people and I had a question so also when I was reading them I saw that people were talking about a paid version of the app.So I tried to find it. I couldn’t find it so reflectly please respond back to this review and if you do please show me how I can get to the paid version of the app. Thanks.,,,mixed,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148686844/reply,"[""Satisfied users"", ""Customer Support"", ""Update""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6907269447,USA,3.20.0,5,2021-01-24,Orangutan45,its great,"it has the motivation quotes, you can check up on yourself daily without paying, obviously theres more you can do with a subscription but this is like really good...",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148686860/reply,"[""Frequency"", ""Payment"", ""Pricing"", ""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6907064456,USA,3.20.0,5,2021-01-24,uhhjala,Yes very cool,I love,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148686874/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6906893421,USA,3.20.0,3,2021-01-24,Blooppppityy,Great app. Wish it were free.,After x amount of days you have to purchase :(,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148686893/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6906757177,USA,3.20.0,2,2021-01-24,HoppyFunny,Eh,"If I could rate this a two and a half I could. This is overall a great app, but the majority of things I can’t do without paying a monthly fee. I get that the people who made this app are doing this for a job, but I can’t even do pretty much anything anymore. I don’t even think I can do daily journals, and I used to be able to do that.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148686901/reply,"[""Frequency"", ""Payment"", ""Pricing"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6906681939,USA,3.20.0,5,2021-01-24,raemazing11,My opinion on this app,I love this app it is the best way for me to write down all my feelings and thoughts,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148686915/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6906658034,USA,3.20.0,5,2021-01-24,hi???.f,Loved it,Amazing,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148686925/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6906496566,USA,3.20.0,5,2021-01-24,katiecat0512,I LOVE THIS APP SO MUCH,I think this is a great app to use for your anxiety and depression.I love it it helps me so much with my anxiety 😊☺️,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148686934/reply,"[""Design & UX"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6906440730,USA,3.20.0,1,2021-01-24,XxMojangsterXx,A very good journal app but new update I don’t really like,I loved the old way of the journal entries being special little books that you could open. I miss the daily QOTD and the notes you could add at the bottom. Since the attachments are now just stuck over the notes it’s just there and there are no title photos anymore:( I used to totally love the app but the new update got rid of the things I’ve loved the most and it’s not even allowing me to write anything anymore.,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148686942/reply,"[""Camera & Photos"", ""Frequency"", ""Performance""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6906401907,USA,3.20.0,1,2021-01-24,barberalex,burn,this app is really nice but i had a bad day and i went to use my journaling app and it won’t let me journal anymore without paying. i hate you. i’m 14 i don’t have a job i can’t pay you. literally the last straw to a bad day thanks guys ❤️❤️❤️.,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148686958/reply,"[""Design & UX"", ""Dissatisfied users"", ""Payment""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6906238696,USA,3.20.0,5,2021-01-24,Elinore.D,Helps a lot! DEFINITELY recommend,This app is amazing! It helps with my mental health and everyday happiness. DEFINITELY recommend!!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148686972/reply,"[""Frequency"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6906096368,USA,3.20.0,5,2021-01-24,miniizzymaggie22,Awasome,I really like this app it has really helped with anxiety and to help myself calm down when I’m anxious.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148686983/reply,"[""Satisfied users"", ""Customer Support""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6905823445,USA,3.20.0,5,2021-01-24,are ndnaksbs d,Good thing,Amazing app,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148687007/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6908420008,Australia,3.20.0,1,2021-01-24,PSBApple,I am VERY confused,I’m confused do you need to pay for premium to use the app?!? If you do I hate this app- I have been looking for a app like this for awhile now then I found this but it doesn’t let me use it  without buying premium.,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148687232/reply,"[""Design & UX"", ""Dissatisfied users"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6908482159,Canada,3.20.0,5,2021-01-24,bingo lover111,My rate on Reflectly,I love it,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148687385/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6907509240,United Kingdom,3.20.0,4,2021-01-24,gun_xox,Wont let me write any more stories,I don’t know if it’s just me and if im doing something wrong but i think i have written a certain amount of stories and it won’t let me write more. it keeps displaying something saying “offer ends... new year new me” and it just won’t let me write anything else. it’s a shame because this app was really helping earlier and now it just won’t work. but i mean maybe i am doing something wrong so if the app is still working for you please let me know what im doing wrong!  thank you :),,,mixed,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148687655/reply,"[""Bugs"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6905886662,United Kingdom,3.20.0,1,2021-01-24,ad4m_chxudhry,Waste of time,"I always tried to check in and make it a daily thing but once I got used to it, they make you pay for it which is annoying and I really liked it. All that fine of me writing things in here for no reason 🥲",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148687673/reply,"[""Feature Requests"", ""Frequency"", ""Dissatisfied users"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6905781896,United Kingdom,3.20.0,5,2021-01-24,www.Emily,I love it,This app helps me calm myself.I love it because it lets me express myself.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148687696/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6907793413,Netherlands,3.20.0,1,2021-01-24,IlanaDL,Behind a paywall...,"This app is simple, easy and nice to use. However, after 4 or 5 days of using this app you get locked behind a paywall, where you can’t use the app unless you pay for it. This is unacceptable to me, because if i knew this beforehand i wouldn’t have taken the time to write something everyday. Theres an app called Daylio which is way better, and free.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2148687834/reply,"[""Complexity"", ""Design & UX"", ""Frequency"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,6909671887,USA,3.20.0,5,2021-01-24,darina the dummy,Love this app,Definitely a 5 star,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2150202586/reply,"[""Satisfied users""]",[],[]
